	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Total number correct	Total number incorrect	Youden Index
utahontario2_KEGG_PURINE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.7420814479638009	0.7258064516129032	0.3145161290322581	0.040322580645161366	25	0.27419354838709675	23.0	14.0	9.0	101.0	76.0	25.0	39.0	14.0	25.0	85.0	76.0	9.0	0.18548387096774194	0.6086956521739131	0.391304347826087	0.8145161290322581	0.7524752475247525	0.24752475247524752	0.31451612903225806	0.358974358974359	0.6410256410256411	0.6854838709677419	0.8941176470588236	0.10588235294117647	90	34	0.2530920060331825
utahontario2_KEGG_PYRIMIDINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.6121212121212121	0.6486486486486487	0.4054054054054054	0.05405405405405406	50	0.3513513513513513	4.0	3.0	1.0	33.0	21.0	12.0	15.0	3.0	12.0	22.0	21.0	1.0	0.10810810810810811	0.75	0.25	0.8918918918918919	0.6363636363636364	0.36363636363636365	0.40540540540540543	0.2	0.8	0.5945945945945946	0.9545454545454546	0.045454545454545456	24	13	0.15454545454545454
utahontario2_KEGG_PYRIMIDINE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.693363499245852	0.6774193548387096	0.3145161290322581	-0.008064516129032251	50	0.32258064516129037	27.0	13.0	14.0	97.0	71.0	26.0	39.0	13.0	26.0	85.0	71.0	14.0	0.21774193548387097	0.48148148148148145	0.5185185185185185	0.782258064516129	0.7319587628865979	0.26804123711340205	0.31451612903225806	0.3333333333333333	0.6666666666666666	0.6854838709677419	0.8352941176470589	0.16470588235294117	84	40	0.16862745098039222
utahontario2_KEGG_PYRUVATE_METABOLISM_weka_svm_weights_r_svm_rbf	0.6212121212121212	0.5675675675675675	0.4054054054054054	-0.027027027027027084	25	0.43243243243243246	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	21	16	-0.045454545454545414
utahontario2_KEGG_PYRUVATE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5535444947209653	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	9.0	3.0	6.0	115.0	79.0	36.0	39.0	3.0	36.0	85.0	79.0	6.0	0.07258064516129033	0.3333333333333333	0.6666666666666666	0.9274193548387096	0.6869565217391305	0.3130434782608696	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9294117647058824	0.07058823529411765	82	42	0.0063348416289592535
utahontario2_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON_weka_svm_weights_r_svm_rbf	0.3151515151515151	0.5135135135135135	0.4054054054054054	-0.08108108108108114	125	0.4864864864864865	7.0	2.0	5.0	30.0	17.0	13.0	15.0	2.0	13.0	22.0	17.0	5.0	0.1891891891891892	0.2857142857142857	0.7142857142857143	0.8108108108108109	0.5666666666666667	0.43333333333333335	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.7727272727272727	0.22727272727272727	19	18	-0.09393939393939399
utahontario2_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON_weka_svm_weights_r_svm_rbf_Training_Data	0.7378582202111614	0.717741935483871	0.3145161290322581	0.032258064516129115	25	0.282258064516129	34.0	19.0	15.0	90.0	70.0	20.0	39.0	19.0	20.0	85.0	70.0	15.0	0.27419354838709675	0.5588235294117647	0.4411764705882353	0.7258064516129032	0.7777777777777778	0.2222222222222222	0.31451612903225806	0.48717948717948717	0.5128205128205128	0.6854838709677419	0.8235294117647058	0.17647058823529413	89	35	0.31070889894419307
utahontario2_KEGG_REGULATION_OF_AUTOPHAGY_weka_svm_weights_r_svm_rbf	0.5606060606060606	0.5675675675675675	0.4054054054054054	-0.027027027027027084	24	0.43243243243243246	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	21	16	-0.045454545454545414
utahontario2_KEGG_REGULATION_OF_AUTOPHAGY_weka_svm_weights_r_svm_rbf_Training_Data	0.6090497737556562	0.6612903225806451	0.3145161290322581	-0.024193548387096753	24	0.33870967741935487	5.0	1.0	4.0	119.0	81.0	38.0	39.0	1.0	38.0	85.0	81.0	4.0	0.04032258064516129	0.2	0.8	0.9596774193548387	0.680672268907563	0.31932773109243695	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9529411764705882	0.047058823529411764	82	42	-0.02141779788838616
utahontario2_KEGG_RENAL_CELL_CARCINOMA_weka_svm_weights_r_svm_rbf	0.6393939393939394	0.5675675675675675	0.4054054054054054	-0.027027027027027084	50	0.43243243243243246	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	21	16	-0.045454545454545414
utahontario2_KEGG_RENAL_CELL_CARCINOMA_weka_svm_weights_r_svm_rbf_Training_Data	0.598793363499246	0.7016129032258065	0.3145161290322581	0.016129032258064613	50	0.2983870967741935	6.0	4.0	2.0	118.0	83.0	35.0	39.0	4.0	35.0	85.0	83.0	2.0	0.04838709677419355	0.6666666666666666	0.3333333333333333	0.9516129032258065	0.7033898305084746	0.2966101694915254	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9764705882352941	0.023529411764705882	87	37	0.07903469079939662
utahontario2_KEGG_RENIN_ANGIOTENSIN_SYSTEM_weka_svm_weights_r_svm_rbf	0.25757575757575757	0.5945945945945946	0.4054054054054054	0.0	17	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_RENIN_ANGIOTENSIN_SYSTEM_weka_svm_weights_r_svm_rbf_Training_Data	0.4935143288084465	0.6854838709677419	0.3145161290322581	0.0	17	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario2_KEGG_RETINOL_METABOLISM_weka_svm_weights_r_svm_rbf	0.6181818181818183	0.5945945945945946	0.4054054054054054	0.0	25	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_RETINOL_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5076923076923077	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	5.0	1.0	4.0	119.0	81.0	38.0	39.0	1.0	38.0	85.0	81.0	4.0	0.04032258064516129	0.2	0.8	0.9596774193548387	0.680672268907563	0.31932773109243695	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9529411764705882	0.047058823529411764	82	42	-0.02141779788838616
utahontario2_KEGG_RHEUMATOID_ARTHRITIS_weka_svm_weights_r_svm_rbf	0.5757575757575758	0.6216216216216216	0.4054054054054054	0.027027027027026973	50	0.3783783783783784	9.0	5.0	4.0	28.0	18.0	10.0	15.0	5.0	10.0	22.0	18.0	4.0	0.24324324324324326	0.5555555555555556	0.4444444444444444	0.7567567567567568	0.6428571428571429	0.35714285714285715	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.8181818181818182	0.18181818181818182	23	14	0.1515151515151516
utahontario2_KEGG_RHEUMATOID_ARTHRITIS_weka_svm_weights_r_svm_rbf_Training_Data	0.648868778280543	0.6935483870967742	0.3145161290322581	0.008064516129032362	25	0.30645161290322576	19.0	10.0	9.0	105.0	76.0	29.0	39.0	10.0	29.0	85.0	76.0	9.0	0.1532258064516129	0.5263157894736842	0.47368421052631576	0.8467741935483871	0.7238095238095238	0.2761904761904762	0.31451612903225806	0.2564102564102564	0.7435897435897436	0.6854838709677419	0.8941176470588236	0.10588235294117647	86	38	0.15052790346907985
utahontario2_KEGG_RIBOFLAVIN_METABOLISM_weka_svm_weights_r_svm_rbf	0.47878787878787876	0.5945945945945946	0.4054054054054054	0.0	12	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_RIBOFLAVIN_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5315233785822022	0.6774193548387096	0.3145161290322581	-0.008064516129032251	12	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario2_KEGG_RIBOSOME_BIOGENESIS_IN_EUKARYOTES_weka_svm_weights_r_svm_rbf	0.6090909090909091	0.5405405405405406	0.4054054054054054	-0.05405405405405406	25	0.45945945945945943	4.0	1.0	3.0	33.0	19.0	14.0	15.0	1.0	14.0	22.0	19.0	3.0	0.10810810810810811	0.25	0.75	0.8918918918918919	0.5757575757575758	0.42424242424242425	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.8636363636363636	0.13636363636363635	20	17	-0.0696969696969697
utahontario2_KEGG_RIBOSOME_BIOGENESIS_IN_EUKARYOTES_weka_svm_weights_r_svm_rbf_Training_Data	0.6494720965309201	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	18.0	8.0	10.0	106.0	75.0	31.0	39.0	8.0	31.0	85.0	75.0	10.0	0.14516129032258066	0.4444444444444444	0.5555555555555556	0.8548387096774194	0.7075471698113207	0.29245283018867924	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.8823529411764706	0.11764705882352941	83	41	0.08748114630467563
utahontario2_KEGG_RIBOSOME_weka_svm_weights_r_svm_rbf	0.5727272727272729	0.5675675675675675	0.4054054054054054	-0.027027027027027084	25	0.43243243243243246	11.0	5.0	6.0	26.0	16.0	10.0	15.0	5.0	10.0	22.0	16.0	6.0	0.2972972972972973	0.45454545454545453	0.5454545454545454	0.7027027027027027	0.6153846153846154	0.38461538461538464	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.7272727272727273	0.2727272727272727	21	16	0.06060606060606055
utahontario2_KEGG_RIBOSOME_weka_svm_weights_r_svm_rbf_Training_Data	0.6886877828054299	0.75	0.3145161290322581	0.06451612903225812	25	0.25	22.0	15.0	7.0	102.0	78.0	24.0	39.0	15.0	24.0	85.0	78.0	7.0	0.1774193548387097	0.6818181818181818	0.3181818181818182	0.8225806451612904	0.7647058823529411	0.23529411764705882	0.31451612903225806	0.38461538461538464	0.6153846153846154	0.6854838709677419	0.9176470588235294	0.08235294117647059	93	31	0.30226244343891406
utahontario2_KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.6060606060606061	0.5945945945945946	0.4054054054054054	0.0	50	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5043740573152338	0.6774193548387096	0.3145161290322581	-0.008064516129032251	50	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario2_KEGG_RNA_DEGRADATION_weka_svm_weights_r_svm_rbf	0.5303030303030303	0.5675675675675675	0.4054054054054054	-0.027027027027027084	25	0.43243243243243246	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	21	16	-0.045454545454545414
utahontario2_KEGG_RNA_DEGRADATION_weka_svm_weights_r_svm_rbf_Training_Data	0.6582202111613876	0.6935483870967742	0.3145161290322581	0.008064516129032362	50	0.30645161290322576	9.0	5.0	4.0	115.0	81.0	34.0	39.0	5.0	34.0	85.0	81.0	4.0	0.07258064516129033	0.5555555555555556	0.4444444444444444	0.9274193548387096	0.7043478260869566	0.2956521739130435	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9529411764705882	0.047058823529411764	86	38	0.08114630467571637
utahontario2_KEGG_RNA_POLYMERASE_weka_svm_weights_r_svm_rbf	0.4575757575757576	0.5135135135135135	0.4054054054054054	-0.08108108108108114	25	0.4864864864864865	3.0	0.0	3.0	34.0	19.0	15.0	15.0	0.0	15.0	22.0	19.0	3.0	0.08108108108108109	0.0	1.0	0.918918918918919	0.5588235294117647	0.4411764705882353	0.40540540540540543	0.0	1.0	0.5945945945945946	0.8636363636363636	0.13636363636363635	19	18	-0.13636363636363635
utahontario2_KEGG_RNA_POLYMERASE_weka_svm_weights_r_svm_rbf_Training_Data	0.6672699849170437	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	10.0	4.0	6.0	114.0	79.0	35.0	39.0	4.0	35.0	85.0	79.0	6.0	0.08064516129032258	0.4	0.6	0.9193548387096774	0.6929824561403509	0.30701754385964913	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9294117647058824	0.07058823529411765	83	41	0.031975867269985025
utahontario2_KEGG_RNA_TRANSPORT_weka_svm_weights_r_svm_rbf	0.4212121212121212	0.35135135135135137	0.4054054054054054	-0.24324324324324326	75	0.6486486486486487	13.0	2.0	11.0	24.0	11.0	13.0	15.0	2.0	13.0	22.0	11.0	11.0	0.35135135135135137	0.15384615384615385	0.8461538461538461	0.6486486486486487	0.4583333333333333	0.5416666666666666	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.5	0.5	13	24	-0.3666666666666667
utahontario2_KEGG_RNA_TRANSPORT_weka_svm_weights_r_svm_rbf_Training_Data	0.6473604826546003	0.6854838709677419	0.3145161290322581	0.0	50	0.3145161290322581	18.0	9.0	9.0	106.0	76.0	30.0	39.0	9.0	30.0	85.0	76.0	9.0	0.14516129032258066	0.5	0.5	0.8548387096774194	0.7169811320754716	0.2830188679245283	0.31451612903225806	0.23076923076923078	0.7692307692307693	0.6854838709677419	0.8941176470588236	0.10588235294117647	85	39	0.1248868778280543
utahontario2_KEGG_SALIVARY_SECRETION_weka_svm_weights_r_svm_rbf	0.6151515151515151	0.6486486486486487	0.4054054054054054	0.05405405405405406	25	0.3513513513513513	8.0	5.0	3.0	29.0	19.0	10.0	15.0	5.0	10.0	22.0	19.0	3.0	0.21621621621621623	0.625	0.375	0.7837837837837838	0.6551724137931034	0.3448275862068966	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.8636363636363636	0.13636363636363635	24	13	0.19696969696969702
utahontario2_KEGG_SALIVARY_SECRETION_weka_svm_weights_r_svm_rbf_Training_Data	0.6194570135746607	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	17.0	7.0	10.0	107.0	75.0	32.0	39.0	7.0	32.0	85.0	75.0	10.0	0.13709677419354838	0.4117647058823529	0.5882352941176471	0.8629032258064516	0.7009345794392523	0.29906542056074764	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.8823529411764706	0.11764705882352941	82	42	0.06184012066365008
utahontario2_KEGG_SELENOCOMPOUND_METABOLISM_weka_svm_weights_r_svm_rbf	0.6363636363636364	0.5945945945945946	0.4054054054054054	0.0	17	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_SELENOCOMPOUND_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.33634992458521873	0.6854838709677419	0.3145161290322581	0.0	17	0.3145161290322581	2.0	1.0	1.0	122.0	84.0	38.0	39.0	1.0	38.0	85.0	84.0	1.0	0.016129032258064516	0.5	0.5	0.9838709677419355	0.6885245901639344	0.3114754098360656	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9882352941176471	0.011764705882352941	85	39	0.01387631975867265
utahontario2_KEGG_SHIGELLOSIS_weka_svm_weights_r_svm_rbf	0.46363636363636357	0.5405405405405406	0.4054054054054054	-0.05405405405405406	50	0.45945945945945943	6.0	2.0	4.0	31.0	18.0	13.0	15.0	2.0	13.0	22.0	18.0	4.0	0.16216216216216217	0.3333333333333333	0.6666666666666666	0.8378378378378378	0.5806451612903226	0.41935483870967744	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.8181818181818182	0.18181818181818182	20	17	-0.048484848484848464
utahontario2_KEGG_SHIGELLOSIS_weka_svm_weights_r_svm_rbf_Training_Data	0.6497737556561086	0.7096774193548387	0.3145161290322581	0.024193548387096864	25	0.29032258064516125	15.0	9.0	6.0	109.0	79.0	30.0	39.0	9.0	30.0	85.0	79.0	6.0	0.12096774193548387	0.6	0.4	0.8790322580645161	0.7247706422018348	0.27522935779816515	0.31451612903225806	0.23076923076923078	0.7692307692307693	0.6854838709677419	0.9294117647058824	0.07058823529411765	88	36	0.16018099547511322
utahontario2_KEGG_SMALL_CELL_LUNG_CANCER_weka_svm_weights_r_svm_rbf	0.6818181818181818	0.7027027027027027	0.4054054054054054	0.10810810810810811	25	0.29729729729729726	10.0	7.0	3.0	27.0	19.0	8.0	15.0	7.0	8.0	22.0	19.0	3.0	0.2702702702702703	0.7	0.3	0.7297297297297297	0.7037037037037037	0.2962962962962963	0.40540540540540543	0.4666666666666667	0.5333333333333333	0.5945945945945946	0.8636363636363636	0.13636363636363635	26	11	0.3303030303030303
utahontario2_KEGG_SMALL_CELL_LUNG_CANCER_weka_svm_weights_r_svm_rbf_Training_Data	0.7422322775263952	0.7096774193548387	0.3145161290322581	0.024193548387096864	50	0.29032258064516125	27.0	15.0	12.0	97.0	73.0	24.0	39.0	15.0	24.0	85.0	73.0	12.0	0.21774193548387097	0.5555555555555556	0.4444444444444444	0.782258064516129	0.7525773195876289	0.24742268041237114	0.31451612903225806	0.38461538461538464	0.6153846153846154	0.6854838709677419	0.8588235294117647	0.1411764705882353	88	36	0.24343891402714934
utahontario2_KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT_weka_svm_weights_r_svm_rbf	0.6393939393939394	0.6486486486486487	0.4054054054054054	0.05405405405405406	25	0.3513513513513513	8.0	5.0	3.0	29.0	19.0	10.0	15.0	5.0	10.0	22.0	19.0	3.0	0.21621621621621623	0.625	0.375	0.7837837837837838	0.6551724137931034	0.3448275862068966	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.8636363636363636	0.13636363636363635	24	13	0.19696969696969702
utahontario2_KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT_weka_svm_weights_r_svm_rbf_Training_Data	0.5523378582202112	0.6854838709677419	0.3145161290322581	0.0	25	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario2_KEGG_SPHINGOLIPID_METABOLISM_weka_svm_weights_r_svm_rbf	0.6666666666666666	0.6216216216216216	0.4054054054054054	0.027027027027026973	25	0.3783783783783784	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	23	14	0.06666666666666665
utahontario2_KEGG_SPHINGOLIPID_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.6060331825037708	0.6935483870967742	0.3145161290322581	0.008064516129032362	25	0.30645161290322576	7.0	4.0	3.0	117.0	82.0	35.0	39.0	4.0	35.0	85.0	82.0	3.0	0.056451612903225805	0.5714285714285714	0.42857142857142855	0.9435483870967742	0.7008547008547008	0.29914529914529914	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9647058823529412	0.03529411764705882	86	38	0.06726998491704372
utahontario2_KEGG_SPLICEOSOME_weka_svm_weights_r_svm_rbf	0.5666666666666668	0.5675675675675675	0.4054054054054054	-0.027027027027027084	100	0.43243243243243246	7.0	3.0	4.0	30.0	18.0	12.0	15.0	3.0	12.0	22.0	18.0	4.0	0.1891891891891892	0.42857142857142855	0.5714285714285714	0.8108108108108109	0.6	0.4	0.40540540540540543	0.2	0.8	0.5945945945945946	0.8181818181818182	0.18181818181818182	21	16	0.0181818181818183
utahontario2_KEGG_SPLICEOSOME_weka_svm_weights_r_svm_rbf_Training_Data	0.7191553544494721	0.717741935483871	0.3145161290322581	0.032258064516129115	50	0.282258064516129	22.0	13.0	9.0	102.0	76.0	26.0	39.0	13.0	26.0	85.0	76.0	9.0	0.1774193548387097	0.5909090909090909	0.4090909090909091	0.8225806451612904	0.7450980392156863	0.2549019607843137	0.31451612903225806	0.3333333333333333	0.6666666666666666	0.6854838709677419	0.8941176470588236	0.10588235294117647	89	35	0.22745098039215694
utahontario2_KEGG_STAPHYLOCOCCUS_AUREUS_INFECTION_weka_svm_weights_r_svm_rbf	0.5848484848484848	0.5945945945945946	0.4054054054054054	0.0	25	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_STAPHYLOCOCCUS_AUREUS_INFECTION_weka_svm_weights_r_svm_rbf_Training_Data	0.6073906485671191	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	7.0	2.0	5.0	117.0	80.0	37.0	39.0	2.0	37.0	85.0	80.0	5.0	0.056451612903225805	0.2857142857142857	0.7142857142857143	0.9435483870967742	0.6837606837606838	0.3162393162393162	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9411764705882353	0.058823529411764705	82	42	-0.007541478129713397
utahontario2_KEGG_STARCH_AND_SUCROSE_METABOLISM_weka_svm_weights_r_svm_rbf	0.5333333333333333	0.5945945945945946	0.4054054054054054	0.0	25	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_STARCH_AND_SUCROSE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5182503770739066	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	83	41	-0.02352941176470591
utahontario2_KEGG_STEROID_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.5303030303030303	0.5945945945945946	0.4054054054054054	0.0	19	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_STEROID_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.5746606334841629	0.6370967741935484	0.3145161290322581	-0.048387096774193505	19	0.3629032258064516	10.0	2.0	8.0	114.0	77.0	37.0	39.0	2.0	37.0	85.0	77.0	8.0	0.08064516129032258	0.2	0.8	0.9193548387096774	0.6754385964912281	0.32456140350877194	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9058823529411765	0.09411764705882353	79	45	-0.042835595776772206
utahontario2_KEGG_STEROID_HORMONE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.7424242424242424	0.5945945945945946	0.4054054054054054	0.0	25	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_STEROID_HORMONE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.5179487179487181	0.6854838709677419	0.3145161290322581	0.0	25	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario2_KEGG_SULFUR_METABOLISM_weka_svm_weights_r_svm_rbf	0.3	0.5945945945945946	0.4054054054054054	0.0	11	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
